CAGR,MaxDD,Sharpe,Sortino,Calmar,Trades,Worst5Y,WinRate,Strategy,Category,Delay,Rebalances,Rebal/Year
0.23513708557501523,-0.5244568260676239,0.8630376241651522,0.9160005042740409,0.44834402735888207,30,-0.04673446796584402,0.7021276595744681,BASELINE: Ens2(S+T) Th20%,Baseline,5,744,15.698568198944988
0.2365867501770451,-0.5057982661457524,0.8924687765091174,0.9334525543489183,0.4677492312891194,30,-0.009113114308973103,0.723404255319149,BEST(DirB): MomDecel(40/120)+Ens2(S+T),DirB-Best,5,894,18.863602110022605
0.21916705325075614,-0.5057982661457524,0.8410699425076131,0.8740854914604753,0.4333092221150483,30,-0.06124026672166483,0.723404255319149,"VR(Linear,All13) × Ens2(S+T)",P2-Map,5,735,15.508666164280331
0.2242275699037033,-0.5121097480575503,0.8452469668837966,0.8865676692413552,0.4378506184547475,30,-0.052193346862955625,0.7021276595744681,"VR(Centered50,All13) × Ens2(S+T)",P2-Map,5,739,15.593067068575733
0.22861563823669995,-0.5170788555525175,0.849899277119116,0.8954053919189049,0.4421291564754003,30,-0.046769655073435334,0.7021276595744681,"VR(Centered70,All13) × Ens2(S+T)",P2-Map,5,747,15.76186887716654
0.23081897714599875,-0.5243535965804186,0.8524117136791959,0.8993675422107684,0.4401971849745837,30,-0.05227345637850522,0.7021276595744681,"VR(Thresh30-70,All13) × Ens2(S+T)",P2-Map,5,759,16.01507159005275
0.22722126801166875,-0.5234933508537113,0.8440767746550648,0.8864707395227984,0.4340480497815627,30,-0.05240110453207225,0.6808510638297872,"VR(Thresh20-80,All13) × Ens2(S+T)",P2-Map,5,742,15.656367746797287
0.22989119077066933,-0.5243191867513504,0.8506729414515556,0.89306967531717,0.4384565672583166,30,-0.05736497831711229,0.7021276595744681,"VR(Thresh40-70,All13) × Ens2(S+T)",P2-Map,5,770,16.247174076865107
0.22884147619743644,-0.5168350476890797,0.8510047123329257,0.896151474179544,0.44277468647038054,30,-0.047943075633420706,0.7021276595744681,"VR(Power0.3,All13) × Ens2(S+T)",P2-Map,5,744,15.698568198944988
0.22508377850404315,-0.5118199164226848,0.8489253712943908,0.8909929731305468,0.4397714338223573,30,-0.05269104327736607,0.6808510638297872,"VR(Power0.5,All13) × Ens2(S+T)",P2-Map,5,725,15.297663903541823
0.20128482989180152,-0.4668841525965475,0.8122561499091713,0.8334352733411776,0.4311237140356303,30,-0.05489751887543215,0.7021276595744681,"VR(Power2.0,All13) × Ens2(S+T)",P2-Map,5,748,15.78296910324039
0.3105642225983156,-0.6727204487108734,0.8431046134652691,0.8759765774360463,0.4616542030102494,30,-0.09385304159784824,0.6595744680851063,"VR(Asym1-2,All13) × Ens2(S+T)",P2-Map,5,1238,26.12207987942728
0.2828720761769399,-0.5887444802388985,0.8652623862928843,0.9070772341684218,0.48046662970352966,30,-0.050742912854898736,0.6808510638297872,"VR(Asym0.5-3,All13) × Ens2(S+T)",P2-Map,5,988,20.84702336096458
0.22861563823669995,-0.5170788555525175,0.849899277119116,0.8954053919189049,0.4421291564754003,30,-0.046769655073435334,0.7021276595744681,"VR(Centered70,All13) × Ens2(S+T)",P2-Subset,5,747,15.76186887716654
0.23081897714599875,-0.5243535965804186,0.8524117136791959,0.8993675422107684,0.4401971849745837,30,-0.05227345637850522,0.7021276595744681,"VR(Thresh30-70,All13) × Ens2(S+T)",P2-Subset,5,759,16.01507159005275
0.22508377850404315,-0.5118199164226848,0.8489253712943908,0.8909929731305468,0.4397714338223573,30,-0.05269104327736607,0.6808510638297872,"VR(Power0.5,All13) × Ens2(S+T)",P2-Subset,5,725,15.297663903541823
0.3105642225983156,-0.6727204487108734,0.8431046134652691,0.8759765774360463,0.4616542030102494,30,-0.09385304159784824,0.6595744680851063,"VR(Asym1-2,All13) × Ens2(S+T)",P2-Subset,5,1238,26.12207987942728
0.22974059774917133,-0.5227428496712244,0.8568018123634824,0.9091903885378453,0.43949065567068996,30,-0.04999248500490039,0.723404255319149,"VR(Centered70,NoS10S12) × Ens2(S+T)",P2-Subset,5,750,15.825169555388092
0.23028442516465497,-0.5244568260676237,0.8526594350940514,0.8947710372804139,0.43909129163467503,30,-0.06063422338658131,0.6808510638297872,"VR(Thresh30-70,NoS10S12) × Ens2(S+T)",P2-Subset,5,761,16.057272042200452
0.22062603922528123,-0.5214894173336811,0.8335184621396259,0.8732231375037995,0.4230690631332813,30,-0.05935092579050172,0.6808510638297872,"VR(Power0.5,NoS10S12) × Ens2(S+T)",P2-Subset,5,747,15.76186887716654
0.30755738083333783,-0.688633258391837,0.8364252112448693,0.8663207105700559,0.44661999269622205,30,-0.11233164668201501,0.6808510638297872,"VR(Asym1-2,NoS10S12) × Ens2(S+T)",P2-Subset,5,1235,26.058779201205727
0.22973808234749038,-0.5242771827308631,0.8481390352334383,0.8910735590591283,0.4381996583387953,30,-0.05177195145548452,0.7021276595744681,"VR(Centered70,Core7) × Ens2(S+T)",P2-Subset,5,753,15.888470233609645
0.2235433773766673,-0.5227314189243417,0.8387124922219448,0.8674298554149067,0.4276448081821196,30,-0.06248156815406536,0.6808510638297872,"VR(Thresh30-70,Core7) × Ens2(S+T)",P2-Subset,5,778,16.415975885455914
0.23060270636637825,-0.5240312163241653,0.8578513301496535,0.9019917514644543,0.440055285225084,30,-0.05848144563268898,0.7021276595744681,"VR(Power0.5,Core7) × Ens2(S+T)",P2-Subset,5,749,15.804069329314242
0.3107827327244055,-0.690487276735328,0.8422214798025945,0.8694040834544977,0.45009190349430905,30,-0.12295763023288497,0.6808510638297872,"VR(Asym1-2,Core7) × Ens2(S+T)",P2-Subset,5,1242,26.206480783722682
0.22879886557439932,-0.5245272249110879,0.8500829255658174,0.8936639079853143,0.4362001717130751,30,-0.05460655555215288,0.7021276595744681,"VR(Centered70,Strong5) × Ens2(S+T)",P2-Subset,5,744,15.698568198944988
0.2109384275989301,-0.5231148427339601,0.8041053617936698,0.8288658810770597,0.4032354090671574,30,-0.07573720586861232,0.6808510638297872,"VR(Thresh30-70,Strong5) × Ens2(S+T)",P2-Subset,5,780,16.458176337603618
0.22785809495318232,-0.5245051525544733,0.8530931973787153,0.8927307627490868,0.43442489333699685,30,-0.05929580477224894,0.6808510638297872,"VR(Power0.5,Strong5) × Ens2(S+T)",P2-Subset,5,745,15.719668425018838
0.28843359796610346,-0.6915072552499371,0.8026120047084905,0.8169645340539952,0.4171085636142062,30,-0.13961832298390953,0.6808510638297872,"VR(Asym1-2,Strong5) × Ens2(S+T)",P2-Subset,5,1264,26.6706857573474
0.22905042663187092,-0.5148477717303903,0.8494070211090351,0.8957669863274513,0.4448896143845359,30,-0.04634117526610959,0.7021276595744681,"VR(Centered70,NoDDfam) × Ens2(S+T)",P2-Subset,5,745,15.719668425018838
0.2264371871002302,-0.5231148427339603,0.8433835286638431,0.8850344659019812,0.43286324264247467,30,-0.05904649801807493,0.7021276595744681,"VR(Thresh30-70,NoDDfam) × Ens2(S+T)",P2-Subset,5,767,16.183873398643556
0.22052779910108433,-0.5057982661457524,0.8346176296504724,0.8741140159205935,0.43599951573882295,30,-0.048085138356497636,0.723404255319149,"VR(Power0.5,NoDDfam) × Ens2(S+T)",P2-Subset,5,730,15.403165033911076
0.3055549623454097,-0.6669779924676783,0.8347732641473943,0.8653534563792852,0.45811850735122545,30,-0.09346858820334725,0.6595744680851063,"VR(Asym1-2,NoDDfam) × Ens2(S+T)",P2-Subset,5,1221,25.763376036171813
0.21353445029230378,-0.5057982661457524,0.8610417851521222,0.8836251552872779,0.42217315594903804,30,-0.02073889722112876,0.7021276595744681,"VR(Linear,All13) × MomDec+Ens2",P3-MomDec,5,848,17.89299171062547
0.22358263265557476,-0.5057982661457524,0.8779520318208761,0.9099894815616315,0.44203914410245626,30,-0.01660675172247561,0.7021276595744681,"VR(Centered50,All13) × MomDec+Ens2",P3-MomDec,5,864,18.230595327807084
0.22141466861830827,-0.5057982661457524,0.8622546806740137,0.8958819871472398,0.43775292134849814,30,-0.015391233635648871,0.6808510638297872,"VR(Centered70,All13) × MomDec+Ens2",P3-MomDec,5,881,18.589299171062546
0.23688032082200805,-0.5057982661457524,0.8975292247624116,0.9307643267928003,0.46832964182947173,30,-0.015330014261118352,0.7021276595744681,"VR(Thresh30-70,All13) × MomDec+Ens2",P3-MomDec,5,914,19.285606631499622
0.23356842489259466,-0.5057982661457524,0.8943923305097509,0.9267687521487517,0.46178178243356977,30,-0.009052304644154074,0.7021276595744681,"VR(Thresh20-80,All13) × MomDec+Ens2",P3-MomDec,5,911,19.22230595327807
0.2327664988850724,-0.5057982661457524,0.8869880569712617,0.9155846790456662,0.46019631632742225,30,-0.02590194900861431,0.7021276595744681,"VR(Thresh40-70,All13) × MomDec+Ens2",P3-MomDec,5,906,19.116804822908815
0.22270498863447497,-0.5057982661457524,0.8668717922581964,0.8990375466382096,0.4403039779703389,30,-0.023117197844367388,0.6808510638297872,"VR(Power0.3,All13) × MomDec+Ens2",P3-MomDec,5,877,18.504898266767142
0.22038277770710546,-0.5057982661457524,0.8700746514497231,0.9010654869238932,0.43571279788373035,30,-0.021157743017247044,0.6808510638297872,"VR(Power0.5,All13) × MomDec+Ens2",P3-MomDec,5,863,18.209495101733232
0.19908316849303942,-0.4668841525965475,0.8365927965075219,0.8463230729606337,0.4264080658678403,30,-0.040093966348644705,0.6595744680851063,"VR(Power2.0,All13) × MomDec+Ens2",P3-MomDec,5,847,17.871891484551618
0.3031911156253333,-0.6588330840485482,0.8523577707858491,0.8760339283061294,0.46019412650350705,30,-0.04757574479354365,0.6595744680851063,"VR(Asym1-2,All13) × MomDec+Ens2",P3-MomDec,5,1414,29.835719668425018
0.26717149676599683,-0.5887444802388985,0.8564944389730647,0.8859991013977007,0.4537987288773986,30,-0.039134123359782946,0.7021276595744681,"VR(Asym0.5-3,All13) × MomDec+Ens2",P3-MomDec,5,1141,24.07535795026375
0.22141466861830827,-0.5057982661457524,0.8622546806740137,0.8958819871472398,0.43775292134849814,30,-0.015391233635648871,0.6808510638297872,"VR(Centered70,All13) × MomDec+Ens2",P3-MomSubset,5,881,18.589299171062546
0.23688032082200805,-0.5057982661457524,0.8975292247624116,0.9307643267928003,0.46832964182947173,30,-0.015330014261118352,0.7021276595744681,"VR(Thresh30-70,All13) × MomDec+Ens2",P3-MomSubset,5,914,19.285606631499622
0.22038277770710546,-0.5057982661457524,0.8700746514497231,0.9010654869238932,0.43571279788373035,30,-0.021157743017247044,0.6808510638297872,"VR(Power0.5,All13) × MomDec+Ens2",P3-MomSubset,5,863,18.209495101733232
0.3031911156253333,-0.6588330840485482,0.8523577707858491,0.8760339283061294,0.46019412650350705,30,-0.04757574479354365,0.6595744680851063,"VR(Asym1-2,All13) × MomDec+Ens2",P3-MomSubset,5,1414,29.835719668425018
0.2230192845590988,-0.5057982661457524,0.8670114100800779,0.9005989926289748,0.4409253638976154,30,-0.017303076338232692,0.6808510638297872,"VR(Centered70,NoS10S12) × MomDec+Ens2",P3-MomSubset,5,880,18.568198944988694
0.23026057805948352,-0.5057982661457524,0.8824625093012384,0.9084603177512208,0.45524192839587735,30,-0.02930979414391144,0.6808510638297872,"VR(Thresh30-70,NoS10S12) × MomDec+Ens2",P3-MomSubset,5,902,19.03240391861341
0.22111197767977853,-0.5057982661457524,0.8733477363624319,0.9039094973528348,0.43715447932370377,30,-0.00727244342647082,0.6808510638297872,"VR(Power0.5,NoS10S12) × MomDec+Ens2",P3-MomSubset,5,867,18.293896006028636
0.30159511323841937,-0.6588330840485482,0.8486051383640207,0.8715439031404287,0.4577716580125405,30,-0.04321748918120327,0.6595744680851063,"VR(Asym1-2,NoS10S12) × MomDec+Ens2",P3-MomSubset,5,1445,30.48982667671439
0.229529254646895,-0.5057982661457524,0.8859937932087941,0.9207856742922073,0.4537960487605806,30,-0.011613593789906784,0.7021276595744681,"VR(Centered70,Core7) × MomDec+Ens2",P3-MomSubset,5,862,18.18839487565938
0.22643639742123356,-0.5057982661457524,0.8732516354407485,0.8885421821003372,0.44768124483048927,30,-0.03536265916123438,0.6808510638297872,"VR(Thresh30-70,Core7) × MomDec+Ens2",P3-MomSubset,5,916,19.327807083647322
0.23354452227480094,-0.5057982661457524,0.9026893971511657,0.9345168754920411,0.4617345252178109,30,-0.0032038747598865935,0.723404255319149,"VR(Power0.5,Core7) × MomDec+Ens2",P3-MomSubset,5,854,18.019593067068573
0.31059503812393574,-0.6305924340396756,0.8669563917894765,0.8868771225218761,0.49254482191328314,30,-0.039559022806978206,0.6595744680851063,"VR(Asym1-2,Core7) × MomDec+Ens2",P3-MomSubset,5,1426,30.088922381311228
0.22287423472095957,-0.5057982661457524,0.8648912422988555,0.8969034987735671,0.4406385898063467,30,-0.016320944929725245,0.7021276595744681,"VR(Centered70,NoDDfam) × MomDec+Ens2",P3-MomSubset,5,877,18.504898266767142
0.2280655991419709,-0.5057982661457524,0.8743481369265641,0.9013977896589339,0.450902295256684,30,-0.029633882397940736,0.7021276595744681,"VR(Thresh30-70,NoDDfam) × MomDec+Ens2",P3-MomSubset,5,912,19.243406179351922
0.22152720528344516,-0.5057982661457524,0.8699057241044883,0.9001124611665412,0.43797541452941474,30,-0.024905578491341784,0.6808510638297872,"VR(Power0.5,NoDDfam) × MomDec+Ens2",P3-MomSubset,5,867,18.293896006028636
0.2982808513677264,-0.6588330840485482,0.8453092217658612,0.8680088217492767,0.452741154914052,30,-0.052695365190597254,0.6595744680851063,"VR(Asym1-2,NoDDfam) × MomDec+Ens2",P3-MomSubset,5,1401,29.561416729464955
0.2387135142265504,-0.5238266570240436,0.8731358375181226,0.9250340959745147,0.45571089410135435,30,-0.049077579018953266,0.723404255319149,"VoteDynTV(Bear10-20/Bull15-35,All13)",P4-DynTV,5,761,16.057272042200452
0.23773967034196608,-0.5245877401995782,0.8696705314474397,0.927502094788153,0.453193340453436,30,-0.045708763501615346,0.7446808510638298,"VoteDynTV(Bear10-15/Bull20-40,All13)",P4-DynTV,5,726,15.318764129615673
0.2394756655719743,-0.5244637239461581,0.8736426941370757,0.9322631921180309,0.4566105426131609,30,-0.04565898132859414,0.7446808510638298,"VoteDynTV(Bear12-20/Bull18-38,All13)",P4-DynTV,5,734,15.48756593820648
0.23692150605689477,-0.5239460746917745,0.8680901994066278,0.9193723146989672,0.4521868136835843,30,-0.04946844496763214,0.723404255319149,"VoteDynTV(Bear10-25/Bull15-35,All13)",P4-DynTV,5,753,15.888470233609645
0.24137750463650853,-0.5238982671426324,0.8811054442472429,0.9344667167602844,0.46073354270284883,30,-0.046459935893932824,0.7446808510638298,"VoteDynTV(Bear10-20/Bull15-35,NoS10S12)",P4-DynTV,5,760,16.0361718161266
0.24755437451850648,-0.5247173902472411,0.8880368505144799,0.944458178324787,0.47178610642552093,30,-0.04576081828156364,0.7659574468085106,"VoteDynTV(Bear10-15/Bull20-40,NoS10S12)",P4-DynTV,5,737,15.550866616428031
0.23954487709783812,-0.5245496560884643,0.8720422523594077,0.9274768980096125,0.4566676849702087,30,-0.04569347480501895,0.7446808510638298,"VoteDynTV(Bear12-20/Bull18-38,NoS10S12)",P4-DynTV,5,741,15.635267520723435
0.23782133266802608,-0.5240041146208485,0.8707526015183108,0.9225029770779376,0.453853941280796,30,-0.04655303755034246,0.723404255319149,"VoteDynTV(Bear10-25/Bull15-35,NoS10S12)",P4-DynTV,5,753,15.888470233609645
0.23680138985707844,-0.5235790906140658,0.8689855062598744,0.916203232995993,0.4522743442243888,30,-0.036926577175629305,0.723404255319149,"VoteDynTV(Bear10-20/Bull15-35,Core7)",P4-DynTV,5,758,15.993971363978899
0.24152842731917912,-0.5241395214633741,0.8789307731809446,0.9358523494952492,0.4608094170133223,30,-0.045528890143975875,0.7659574468085106,"VoteDynTV(Bear10-15/Bull20-40,Core7)",P4-DynTV,5,749,15.804069329314242
0.24070833993780338,-0.5241666442541848,0.877715940680086,0.9357092079739623,0.45922101792703235,30,-0.045539770858661566,0.7446808510638298,"VoteDynTV(Bear12-20/Bull18-38,Core7)",P4-DynTV,5,741,15.635267520723435
0.2413456790839028,-0.5237454223655483,0.8805268443238424,0.9333754870444099,0.4608072333956467,30,-0.04634116551985479,0.7021276595744681,"VoteDynTV(Bear10-25/Bull15-35,Core7)",P4-DynTV,5,762,16.0783722682743
0.2388913828667456,-0.5057982661457524,0.9007031077821738,0.9414530101249264,0.47230565791996193,30,-0.008694120569170072,0.7446808510638298,VoteDynTV(Bear10-20/Bull15-35)+MomDec,P4-DynTVMD,5,906,19.116804822908815
0.23425162697735247,-0.5057982661457524,0.8823847496002669,0.9234975157042412,0.4631325226999687,30,-0.007912065925417044,0.723404255319149,VoteDynTV(Bear10-15/Bull20-40)+MomDec,P4-DynTVMD,5,901,19.011303692539563
0.23259127755818199,-0.5057982661457524,0.8788137941843857,0.918983958222309,0.45984989100606716,30,-0.010795806016210663,0.723404255319149,VoteDynTV(Bear12-20/Bull18-38)+MomDec,P4-DynTVMD,5,894,18.863602110022605
0.4703835633563689,-0.47257384249037643,1.5563822040557327,1.895078126622628,0.9953652129316655,30,0.13980713019943414,0.8723404255319149,Ens2(S+T) [Baseline] d=0,P5-Robust,0,744,15.698568198944988
0.25237558454303244,-0.48236329713958453,0.9404087853779286,1.0298246136462816,0.5232064421974479,30,0.008828612132266045,0.7872340425531915,Ens2(S+T) [Baseline] d=1,P5-Robust,1,744,15.698568198944988
0.2384987379843868,-0.4794757785621672,0.8853599549013811,0.952876575666586,0.4974156123164079,30,-0.02091433132494569,0.6808510638297872,Ens2(S+T) [Baseline] d=3,P5-Robust,3,744,15.698568198944988
0.23513708557501523,-0.5244568260676239,0.8630376241651522,0.9160005042740409,0.44834402735888207,30,-0.04673446796584402,0.7021276595744681,Ens2(S+T) [Baseline] d=5,P5-Robust,5,744,15.698568198944988
0.22770902401458049,-0.6890862063729006,0.8256840456330039,0.8466209239053827,0.3304507069052478,30,-0.1349803507411379,0.723404255319149,Ens2(S+T) [Baseline] d=7,P5-Robust,7,744,15.698568198944988
0.211129341971253,-0.6589455296711448,0.7702676951681604,0.7878501075173882,0.3204048475397045,30,-0.11618655422006552,0.7021276595744681,Ens2(S+T) [Baseline] d=10,P5-Robust,10,744,15.698568198944988
0.5252923538906225,-0.4583453446315629,1.770197017907846,2.1739910647531597,1.1460623742407035,30,0.1552328843980788,0.8936170212765957,MomDecel(40/120)+Ens2 [DirB] d=0,P5-Robust,0,894,18.863602110022605
0.26047213307178163,-0.4757094134531137,0.9998687213780243,1.0802549372392962,0.5475446264160463,30,-0.014946357230764873,0.7446808510638298,MomDecel(40/120)+Ens2 [DirB] d=1,P5-Robust,1,894,18.863602110022605
0.24626756087963386,-0.4641395567171994,0.9354029715970208,0.9972946929109446,0.530589468868918,30,0.005666088325626317,0.723404255319149,MomDecel(40/120)+Ens2 [DirB] d=3,P5-Robust,3,894,18.863602110022605
0.2365867501770451,-0.5057982661457524,0.8924687765091174,0.9334525543489183,0.4677492312891194,30,-0.009113114308973103,0.723404255319149,MomDecel(40/120)+Ens2 [DirB] d=5,P5-Robust,5,894,18.863602110022605
0.23610166630366547,-0.6443131445947757,0.8768562100960537,0.9027760857664762,0.3664393133747963,30,-0.09627663024129429,0.7659574468085106,MomDecel(40/120)+Ens2 [DirB] d=7,P5-Robust,7,894,18.863602110022605
0.2089763277472816,-0.6725064922700974,0.779882772631808,0.7783840676826119,0.3107424688821455,30,-0.11668874977405141,0.7021276595744681,MomDecel(40/120)+Ens2 [DirB] d=10,P5-Robust,10,894,18.863602110022605
0.47347597774496664,-0.4712695866884505,1.5846868746720548,1.935438781604474,1.0046818023459145,30,0.13348398241712278,0.851063829787234,"VR(Centered70,All13)×Ens2 d=0",P5-Robust,0,747,15.76186887716654
0.2512114610364795,-0.4813122849759524,0.9452619333295477,1.0291775752599475,0.521930291160199,30,0.006735604282744001,0.7446808510638298,"VR(Centered70,All13)×Ens2 d=1",P5-Robust,1,747,15.76186887716654
0.23396270322100343,-0.47382072404041325,0.8801216475487863,0.9404467755134783,0.493778957631765,30,-0.027156430499157058,0.6808510638297872,"VR(Centered70,All13)×Ens2 d=3",P5-Robust,3,747,15.76186887716654
0.22861563823669995,-0.5170788555525175,0.849899277119116,0.8954053919189049,0.4421291564754003,30,-0.046769655073435334,0.7021276595744681,"VR(Centered70,All13)×Ens2 d=5",P5-Robust,5,747,15.76186887716654
0.22555671768871877,-0.6803091078330955,0.8240494771917573,0.8427755067919835,0.33155034247175774,30,-0.13281963124920704,0.723404255319149,"VR(Centered70,All13)×Ens2 d=7",P5-Robust,7,747,15.76186887716654
0.20531054913661206,-0.6496718405975878,0.75808993267842,0.7716302957060107,0.3160219303144819,30,-0.11969509169214732,0.6595744680851063,"VR(Centered70,All13)×Ens2 d=10",P5-Robust,10,747,15.76186887716654
0.4642443988180591,-0.4703081638783624,1.582787982718176,1.924129192911217,0.9871068258515887,30,0.11994718311207575,0.851063829787234,"VR(Power0.5,All13)×Ens2 d=0",P5-Robust,0,725,15.297663903541823
0.25153073958744154,-0.4805379239815877,0.9587967541269141,1.0452881693463394,0.523435772775926,30,0.0013661464792469324,0.7446808510638298,"VR(Power0.5,All13)×Ens2 d=1",P5-Robust,1,725,15.297663903541823
0.23194289452036676,-0.4700595178137952,0.884676846127509,0.9428638488686122,0.49343303503163266,30,-0.03156627839514892,0.6808510638297872,"VR(Power0.5,All13)×Ens2 d=3",P5-Robust,3,725,15.297663903541823
0.22508377850404315,-0.5118199164226848,0.8489253712943908,0.8909929731305468,0.4397714338223573,30,-0.05269104327736607,0.6808510638297872,"VR(Power0.5,All13)×Ens2 d=5",P5-Robust,5,725,15.297663903541823
0.2213782423276356,-0.6740431889972464,0.8206214730362656,0.8355439730265617,0.3284333199137778,30,-0.13484084010194353,0.723404255319149,"VR(Power0.5,All13)×Ens2 d=7",P5-Robust,7,725,15.297663903541823
0.20707348791504,-0.6430559415761375,0.7699118416988752,0.7820253019135174,0.32201473390868685,30,-0.11591449651549768,0.7021276595744681,"VR(Power0.5,All13)×Ens2 d=10",P5-Robust,10,725,15.297663903541823
0.4712349011780228,-0.47257384249037643,1.5636676480288292,1.893048450321546,0.9971667045613493,30,0.14232278445708468,0.851063829787234,"VR(Thresh30-70,All13)×Ens2 d=0",P5-Robust,0,759,16.01507159005275
0.24813094750039966,-0.48236329713958453,0.9307231378034545,1.0131615535092928,0.5144067738400014,30,0.009558118381790326,0.7659574468085106,"VR(Thresh30-70,All13)×Ens2 d=1",P5-Robust,1,759,16.01507159005275
0.23673068728430335,-0.4798259494792703,0.8818350642017226,0.9434837545676594,0.4933678296082457,30,-0.02264555446861971,0.6808510638297872,"VR(Thresh30-70,All13)×Ens2 d=3",P5-Robust,3,759,16.01507159005275
0.23081897714599875,-0.5243535965804186,0.8524117136791959,0.8993675422107684,0.4401971849745837,30,-0.05227345637850522,0.7021276595744681,"VR(Thresh30-70,All13)×Ens2 d=5",P5-Robust,5,759,16.01507159005275
0.2246657588128107,-0.6890603860307485,0.8186836314926965,0.8347811521417933,0.32604654594493737,30,-0.14553450546218039,0.723404255319149,"VR(Thresh30-70,All13)×Ens2 d=7",P5-Robust,7,759,16.01507159005275
0.20278756239687934,-0.658945529671145,0.7486226269063146,0.7619082675759824,0.30774556206198567,30,-0.12988900214385812,0.6595744680851063,"VR(Thresh30-70,All13)×Ens2 d=10",P5-Robust,10,759,16.01507159005275
0.5064935425358397,-0.4576833711879712,1.7625757959689066,2.156923819052217,1.1066461541330983,30,0.14178900233927183,0.8936170212765957,"VR(Centered70,All13)×MomDec+Ens2 d=0",P5-Robust,0,881,18.589299171062546
0.24897211586712742,-0.47631077077056266,0.9837303517288423,1.058004853523285,0.5227093971953376,30,-0.019655173649799407,0.723404255319149,"VR(Centered70,All13)×MomDec+Ens2 d=1",P5-Robust,1,881,18.589299171062546
0.23695081889704417,-0.4641395567171994,0.9238243323229182,0.981428484325047,0.5105163209379684,30,0.003066731269852241,0.6808510638297872,"VR(Centered70,All13)×MomDec+Ens2 d=3",P5-Robust,3,881,18.589299171062546
0.22141466861830827,-0.5057982661457524,0.8622546806740137,0.8958819871472398,0.43775292134849814,30,-0.015391233635648871,0.6808510638297872,"VR(Centered70,All13)×MomDec+Ens2 d=5",P5-Robust,5,881,18.589299171062546
0.21903173409454024,-0.6353670248193628,0.8414071857315987,0.8613580450535837,0.34473261207852546,30,-0.10403921909626435,0.7021276595744681,"VR(Centered70,All13)×MomDec+Ens2 d=7",P5-Robust,7,881,18.589299171062546
0.19710962770625007,-0.6625187341057924,0.7577060359940864,0.7538977368425445,0.2975155532353221,30,-0.1160453542760782,0.7021276595744681,"VR(Centered70,All13)×MomDec+Ens2 d=10",P5-Robust,10,881,18.589299171062546
0.49637982144327153,-0.45719570743748855,1.7632980179341196,2.146477626710705,1.0857053409915065,30,0.13532147582430798,0.8936170212765957,"VR(Power0.5,All13)×MomDec+Ens2 d=0",P5-Robust,0,863,18.209495101733232
0.2510499789494647,-0.47000904474419725,1.0040516070761911,1.0780000667054306,0.5341386123454258,30,-0.021709725277458625,0.7021276595744681,"VR(Power0.5,All13)×MomDec+Ens2 d=1",P5-Robust,1,863,18.209495101733232
0.23318972928946957,-0.4641395567171994,0.9243905577569118,0.9768021600159537,0.5024129616074767,30,-0.002090682964165702,0.723404255319149,"VR(Power0.5,All13)×MomDec+Ens2 d=3",P5-Robust,3,863,18.209495101733232
0.22038277770710546,-0.5057982661457524,0.8700746514497231,0.9010654869238932,0.43571279788373035,30,-0.021157743017247044,0.6808510638297872,"VR(Power0.5,All13)×MomDec+Ens2 d=5",P5-Robust,5,863,18.209495101733232
0.22129681951281377,-0.6289676309409229,0.8573227892218818,0.8747102016261121,0.3518413486267301,30,-0.10156606897802678,0.6808510638297872,"VR(Power0.5,All13)×MomDec+Ens2 d=7",P5-Robust,7,863,18.209495101733232
0.1959980830698287,-0.6553630778031179,0.7611757879977629,0.754351885626164,0.2990679360925332,30,-0.11345948797636918,0.6808510638297872,"VR(Power0.5,All13)×MomDec+Ens2 d=10",P5-Robust,10,863,18.209495101733232
